33,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
34,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
35,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
36,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
37,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
38,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
39,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
40,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
41,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
42,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
43,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
44,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
45,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
46,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
47,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
48,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
49,@Itz_Diabolical @kidwithnodiaper Keep in touch with this community cause i don’t necessarily need a set up. I see a… https://t.co/JrwUO2UJOl
50,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
51,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
52,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
53,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
54,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
55,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
56,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
57,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
58,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
59,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
60,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
61,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
62,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
63,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
64,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
65,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
66,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
67,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
68,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
69,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
70,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
71,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
72,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
73,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
74,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
75,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
76,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
77,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
78,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
79,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
80,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
81,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
82,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
83,"RT @TechDropsDeals: eBay Certified Refurbished [$304.98, $395.00/56% off]: HP 17-cp0056nr 17.3” HD+ Laptop AMD Ryzen 3250U 8GB 256GB SSD Wi…"
84,"eBay Certified Refurbished [$304.98, $395.00/56% off]: HP 17-cp0056nr 17.3” HD+ Laptop AMD Ryzen 3250U 8GB 256GB SS… https://t.co/R3mmNcBC66"
85,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
86,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
87,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
88,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
89,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
90,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
91,@sh0bhii Hp gaming laptop
92,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
93,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
94,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
95,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
96,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
97,"We give you the best and affordable UK Used laptop....

HP EliteBook 840 G6
14-inch
Intel(R) Core i5-8th Gen 
@1.60… https://t.co/Q3ydzJVBaQ"
98,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
99,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
100,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
101,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
102,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
103,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
104,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
105,HP – Envy 14″ 14-Es0033dx 2 In 1 Full HD Touch-Screen IPS Laptop – Intel Core i7-1355U 13th Generation – 16GB Memor… https://t.co/DomJs6XVWi
106,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
107,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
108,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
109,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
110,"HP ELITEBOOK 840 G6 Keyboard Light , Non Touch , Core i5 | 32gb Ram | 1TB SSD | Comes in Carton N280,000 🥵

With Fr… https://t.co/AqLhc9PZLq"
111,@prabhakarmathe1 Welcome to HP. we are sorry to hear about the experience you are facing with your HP ENVY x360 lap… https://t.co/NsgBhpfCmD
112,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
113,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
114,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
115,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
116,"RT @salma_zeinab: 💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Converti…"
117,RT @IGNDeals: The HP Memorial Day Sale is now live... score an HP OMEN 16 RTX 4060 gaming laptop for only $1199.99 or a super powerful HP O…
118,"💥LAPTOP TABLET💥
21,999 KSH 
(PRICE SLASHED)
 0711686637

HP REVOLVE 810 Touchscreen 
Corei5
8 GB RAM 
256 GB SSD
Co… https://t.co/goGA90LF8z"
119,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
120,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
121,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
122,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
123,"@HPIndia Dear your HP envy x360 13, Body is too weak. While opening screen it's broken from both side, is there any… https://t.co/b3h2WqbNZH"
124,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
125,@t0binatr1x https://t.co/yk6gyVyaA5 this one
126,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
127,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
128,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
129,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
130,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
131,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
132,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
133,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
134,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
135,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
136,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
137,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
138,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
139,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
140,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
141,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
142,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
143,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
144,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
145,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
146,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
147,"RT @Tyler_mbaya: Hp Elitebook 820 
Intel core  i7 
Storage 8gb ram/500gb hdd
Size 12.5 inches 
Comes with laptop bag 
Price 27500
Contact 0…"
